x,y,word,cluster
0.8354078,-1.0150713,平衡,1
-1.1876867,0.12931345,稍为,418
0.44658312,0.8613573,肚子,214
0.7260237,-0.95384634,酯化,134
0.8818492,-0.25066635,热物,263
0.79414797,-0.58914286,流涎,439
0.68848944,0.7385518,随时,132
0.43793476,0.61097854,腐化,588
-0.36918008,-0.41088653,足趾,267
0.357368,-0.159967,肺气肿,354
-0.6614651,0.10850409,物化,167
-0.13634175,0.28034842,子气,304
0.54536176,-0.8449751,粗提物,541
0.73194563,-0.08156146,子宫癌,106
0.8509877,0.740825,哽咽,23
-0.42636642,0.62667847,分种,195
-0.14795406,0.47671244,Adenophora,712
-0.0758795,0.19287658,红鱼,129
0.77932495,-0.4322871,二十三,213
-0.39564615,0.2708668,鼠曲草,712
0.51767313,-0.40685633,鼓胀,354
-0.7733541,-0.07286963,九层,189
-0.7383023,-0.1062085,九层塔,189
-0.86807626,-0.3195447,祛风消肿,241
-0.8646318,-0.29192138,风消,364
-0.13162312,-0.13204198,分分,16
-0.5196624,0.26724228,Phyllanthus,32
0.30671474,-0.9002195,廿四,109
-0.42489612,0.29936957,凤尾蕨,712
-1.0126543,0.029391222,蛤蟆,417
-0.3695428,0.052869305,大叶桉,400
-1.0873806,0.16658278,18cm,12
-1.0075686,-0.1502877,直角,189
0.6808427,-0.70204246,哌嗪,331
-0.6450615,0.18293726,白背叶,62
-0.4057649,0.24626417,地不容,712
-0.91783726,0.44494626,喷淋,257
-0.60448915,0.18159486,白马骨,32
-0.566257,0.20155571,白马,32
-0.47509676,0.45676106,hupehensis,7
0.2527429,-0.34156278,卜芥,752
0.4485572,0.20722742,蜂螫伤,105
-0.07957557,-0.48124427,眼镜蛇,607
0.51323634,0.57352257,2016,622
-0.28840128,-0.13527039,刺猬,164
-0.53336793,-0.4943205,Pteria,164
-0.549547,-0.48001474,Dunker,164
-0.65426105,-0.56522083,类动物,164
-1.0712368,-0.053811435,风浪,255
-1.077223,-0.032950636,平静,255
-1.0346847,-0.015786476,于岩礁,255
-0.8416103,-0.11447351,珠蚌,167
0.19169313,-0.47847462,风癫,616
0.14755662,-0.10398772,伏龙肝,607
0.09607959,-0.54099774,小叶莲,752
-0.6178942,0.23351029,刺头,712
-0.05897418,-0.053149167,香罗,752
-0.4237932,0.32342058,不容,712
-0.19857568,0.13919804,为民,93
-1.1069243,0.06823382,片面,201
-0.19737549,0.28858215,回回,712
-0.3216256,0.29733738,落地生,712
-0.40105125,0.30125904,落地生根,712
-1.0517454,0.45577186,几节,140
-1.1393379,0.09572979,单条,418
0.376616,0.05007136,狂犬,354
0.45394036,0.08000101,狂犬病,354
0.6839326,-0.105095565,蜀羊泉,105
-0.5869645,0.22252396,毛草,32
-0.21991624,0.26971114,回回蒜,712
-0.847268,0.13315575,铁包金,32
-0.30511773,0.34024832,元宝草,712
-1.130711,0.29481915,合为一体,189
-1.1526072,0.23605299,一体,189
-0.3334461,0.34951666,苦荬菜,712
-0.030958796,-0.18793897,马尾连,220
0.63319296,-0.18143822,菊三七,361
0.61276585,-0.16440335,seneciphylinine,106
-0.22614744,0.33788905,兔儿伞,712
0.17645472,0.23586236,黄皮核,817
-0.35006854,0.14077786,倒水,32
-0.28983322,0.085682645,黄花倒水莲,32
-1.170858,-0.19291411,刺手,68
-0.8119347,0.18715157,包金,32
-1.1072232,0.07569449,园地,183
0.16776547,-0.040432457,鹰不泊,220
-1.2063112,-0.24498892,阔大,653
-0.96942806,-0.14717428,清热祛湿,9
0.49882525,-1.1964552,乙肝病毒,309
-0.5896682,-0.20094134,祛风止痒,130
-0.4571537,0.37723696,青天,712
-0.9141947,0.26612538,带球,189
0.08573213,-0.59519374,雪花,752
0.106045395,-0.6492871,花莲,752
-0.36377394,0.23003218,凉粉草,712
-0.3943836,0.2660908,粉草,712
-1.1774577,-0.061670255,紫蓝,189
-1.375632,0.046643913,上排,68
-0.6961659,0.0063661933,石莼,164
-1.1346598,0.12348573,硬骨,140
0.3840791,0.19993709,三丫苦,817
0.6094931,-0.6866491,ursolic,361
0.16961072,-0.38280538,野马追,752
-0.57907635,0.17815278,Cham,32
-1.0426694,0.14446284,简化,262
0.80032647,0.68195814,羌活汤,3
-0.9913643,0.19369054,列式,140
-0.36507878,0.42594337,Atractylodes,712
0.58124727,-0.9021202,胃粘膜,541
0.6406267,-0.09540956,石仙桃,723
0.7045762,-0.4720105,化妆,1
0.7506911,-0.47914052,化妆品,1
-0.50278,-0.65353066,养阴润肺,16
0.27017182,-0.38256806,野马,752
0.5191113,0.22455496,每粒,122
-0.27704343,0.17955723,几成,304
-0.5093668,-0.6874438,有色,267
-0.22065163,-0.7593195,抑菌消炎,16
0.22465815,0.7781516,羊胆,122
0.6085802,-0.4475413,寒食,180
0.6384408,0.8116689,地黄散,382
-0.43362698,0.63523513,Typhonium,7
-0.28010958,0.48923787,Boiss,712
-0.20334885,0.4337247,Notopterygium,712
0.6478588,-0.65952754,江油,541
0.4059398,-0.3186664,亡阳,192
0.5253321,-1.0068288,倒置,541
0.76682425,0.009569885,瓜蒌子,180
-0.9237857,0.6147089,焦黑色,257
-0.9283893,-0.31629607,通窍,241
-0.8484241,-0.28584465,通窍止痛,241
0.75164306,0.6805127,冷吐,229
0.573179,0.8006612,左耳,83
0.61073714,0.81329316,右耳,83
0.23271556,0.53974724,菊叶三七,817
0.14353937,-0.59883565,色素体,752
0.6681674,0.9177641,加味,23
0.4709035,-0.68113303,芒果,134
0.5517445,-0.5667634,扁柏,361
-1.2507844,-0.0878181,浅蓝色,68
0.52721804,0.8384212,腋下,132
-0.27980912,0.4006097,carmichaelii,712
-0.33030763,0.49432698,Debx,712
0.53008544,0.39062256,三叉神经,137
0.5582906,0.37669346,三叉神经痛,137
0.6686301,0.80292284,山羊,313
0.0864514,-0.22456187,试液,607
-1.2087212,-0.09352453,鹦鹉,68
0.78283274,0.6010032,土知母,122
-0.2663808,0.44841844,Vladimiria,7
-0.26169658,0.48444042,souliei,7
0.72215843,0.3002384,培根,34
-1.1708765,-0.034201097,花球,418
-1.1480334,-0.074263215,球团,418
-0.22428039,0.49711087,unibracteata,7
-0.2818739,0.5689495,Hsia,7
-0.34741563,0.37157744,Li,7
-1.2343285,0.08861057,小瓣,65
-1.0996656,0.45456102,拳形,257
-0.31336462,0.34739783,Pleione,7
0.4916995,0.43782884,食道癌,233
-0.99201417,0.3453567,光山,65
0.47611415,-1.0219005,巯基,148
-0.45367834,-0.1047346,宜于,93
0.85001326,0.3628814,栝楼根,97
0.17500289,-0.7752669,紫外光,148
-0.05294249,-0.4475305,栽培品种,220
-0.9773904,0.20773616,山地区,183
0.665065,-0.17079015,虚胀,57
0.7790004,0.6984901,嫩白,366
-0.31875795,0.6631816,Acorus,7
-0.44570455,0.315688,Trautv,712
-1.2844504,-0.016597487,半球状,653
-1.1222531,0.15651149,中南部,77
0.5569636,-0.8078652,广豆根,543
0.5069276,-0.72155476,另据报道,543
0.76966465,0.12085354,火炎,97
0.38675776,0.25389516,四肢肿,304
-0.61117464,0.39729798,Druce,32
0.66608185,-0.8882904,含锌,852
-1.0365402,0.20748939,药片,417
0.013218414,0.32988158,Cimici,7
-0.044670124,0.343731,uga,7
-1.0387256,0.07444888,贴近,140
-0.8981652,0.5336119,切齐,257
0.75719476,0.28078535,河豚,266
0.6026865,0.8708947,鸡肝,202
0.4253928,0.30457094,暑温,179
0.9048698,0.09306296,黑山,180
-0.3617118,0.33373553,Eupatorium,712
-0.480831,-0.2788169,发表解暑,774
0.6103921,-0.7316792,麝香草,109
0.68341345,-0.7061073,排卵,541
-0.19947414,0.28153008,芳香化浊,304
-0.41630998,0.32403484,Ser,433
-0.47947314,0.35373747,Patrinia,712
-0.46868613,0.30848727,Juss,32
0.7334313,0.42246532,红丝疔,202
0.77852505,0.09020181,鼓膜炎,105
-1.4543037,0.3103552,下着,880
0.7580371,0.73705626,乳痛,313
-0.12535441,-0.7675731,消食导滞,16
-0.74221027,-0.032607425,除湿消肿,844
0.13537075,-0.16886978,油菜,752
-1.2850177,-0.06671478,对着,418
-1.1842571,0.08982353,假托,262
-0.5638297,-0.6833215,利湿通淋,9
0.38069984,-1.1620855,吞噬作用,309
0.6771418,0.86476475,揉擦,313
0.41594255,0.029303469,柚子,354
0.65063983,0.39842546,蜜糖,122
-1.2925794,-0.23092005,小舌,653
-0.85543174,-0.07471579,止痛解毒,844
0.5916254,0.7711924,蛋黄,426
0.66088873,0.78837836,物态,25
-1.2755208,-0.16520986,轮着,653
-1.116952,0.28778997,分节,140
0.6651979,0.7359402,食糖,122
0.43278337,-0.86648244,血素,134
0.73524016,-0.70061666,粘多糖,1
0.80285007,0.6969331,便民,132
0.6601054,0.65237224,药制剂,122
-1.2282104,-0.04718719,溪流,183
-0.83061165,0.24622534,喷水,257
0.9152565,0.6992888,风肿,3
0.7230364,0.7758437,上水,3
0.7902035,0.8391116,立消,132
-0.13117085,0.47804737,白草科,86
0.74288476,0.9197823,加等,622
0.6579799,-0.73390245,抗氧化性,1
0.84497046,0.73304725,微利,229
0.47358996,-1.016523,暂时性,138
-0.3513971,0.48624545,Ching,712
-0.347858,0.48036948,Pyrrosia,712
-1.199466,0.19656101,鸟爪,53
-0.57444143,0.28318006,平车,712
-0.4504269,0.3035957,depressa,433
-1.3243046,-0.045241144,白膜,418
-1.175652,0.27139112,分省,38
0.41098917,-1.226216,工作,138
0.8638582,0.87844473,张文仲,3
0.85464656,0.73926985,调查,266
0.7043259,0.9831628,前叶,382
0.61849976,-0.56549144,长春碱,1
0.2946434,-0.4030638,鸭脚木,220
-1.1289635,0.06917469,十字形,12
-0.8357669,-0.18720935,疏风散,897
-0.7913176,-0.19945167,疏风散热,897
0.14451817,-0.2624717,生云,616
0.4627831,-0.7783689,stigmasterol,361
-0.22076227,0.30846855,骨科,712
0.7234436,0.33021653,文山,105
-1.2286283,0.09566711,提琴,262
-0.37221375,0.30547258,heterophylla,712
0.8823748,0.75192076,查资料,266
0.63754237,0.930806,杉树,846
-0.7819532,0.017886955,随处,712
-0.8718295,0.27672738,直立茎,712
-1.2807616,-0.09220499,果绿,68
0.32938072,-1.0932543,EAC,75
0.7084326,-0.8008254,焦性,134
-0.23987247,0.2113369,牛儿苗,712
-0.27907768,0.3347515,Geranium,86
-0.43263024,0.4259816,野老,86
0.48187333,-0.8250635,中和毒素,361
-0.46972844,0.33516794,Scutellaria,712
0.8012203,-0.05217493,山梗菜,105
0.4190263,-1.1020024,继之,159
0.74901086,0.77352935,水杨柳,202
-0.6876311,-0.08992867,生津益肺,897
0.54039663,-0.88504595,allantoin,134
-0.4498855,0.2619129,tenuifolia,712
0.7745997,0.29345614,发黄,635
0.44917077,-0.17622773,眉棱骨痛,354
-0.23288195,-0.33973044,辛辣味,752
0.60511225,-1.0408123,109,541
0.8201256,-0.52637255,胃部,263
0.66636556,1.0316813,蛇头,25
0.5544746,1.010894,蛇头疔,25
-0.12820432,0.3077165,Siegesbeckia,86
-1.3190664,0.04417252,较瘦,653
0.46643373,0.40917093,淋巴腺,105
0.77139527,-0.72825646,管型,190
1.0449289,-0.2493985,及泻,263
-0.83830374,-0.03230619,凉血散瘀,91
0.39756724,-1.3592839,艾滋病毒,832
0.77807677,0.8432177,苏州,202
0.70797306,0.5367271,大葱,122
0.6709032,0.93901116,眼皮,622
-1.1822203,-0.24980113,纵隔,9
-0.9056271,-0.25304604,和中利湿,241
-0.40796912,-0.20150568,后生,752
-1.1996186,-0.0014340058,子弹,653
0.45512933,-1.1948526,酸葡萄,148
0.6576032,-1.0151942,乙炔,134
-0.4540232,0.3545321,prostrata,32
0.46359873,0.78441054,白砂糖,34
0.6923338,0.5750154,星宿,202
0.7209824,0.57081395,星宿菜,202
0.5521865,-0.83639765,制备,331
0.5943676,-0.6250758,天仙子胺,331
0.78429675,-0.65914917,尿潴留,331
0.73623514,-0.7200052,潴留,331
-0.2578346,0.4412042,Potentilla,86
0.078225315,0.23272812,老鼠,817
-0.24488333,0.23668239,Dianthus,86
-0.51794356,0.2932309,Briq,712
-0.97028196,0.22988923,小暑,77
-1.0194863,-0.06950764,宣散风热,241
0.7616482,-0.8438039,迷迭香,429
0.24733597,-1.1190548,冷感,159
0.34692663,-1.084,感受器,20
0.36115614,0.73454314,医学统旨,588
0.41631708,0.6846676,白砂,34
-1.2720298,-0.046252783,弹出,653
-0.50019616,0.23388761,灯笼草,712
0.6511515,-0.37427524,阳明,180
-0.23265779,0.5077422,Mosla,86
0.19243255,-0.7749669,黑麦,361
0.22419244,-0.8575441,黑麦草,361
0.23622611,-0.8948095,麦草,361
0.7996843,0.38785774,兰根,202
-0.6753695,0.40725762,数米,86
-1.257289,0.17633805,夏秋间,66
0.71084553,0.66814786,炒鸡蛋,846
-0.40229592,0.49202433,石香薷,86
-1.0640644,-0.1752096,发汗解表,241
0.56180286,-0.8557386,出血量,541
0.5942387,-1.0132097,异丙基,109
0.62974566,-1.2101074,广谱抗,35
0.7386603,0.072123334,冷汗,57
-1.4482545,0.11230898,倒三角,418
0.7090557,-0.66234964,透出,263
0.7883936,0.49667,苦竹,23
0.83269095,0.56580424,苦竹叶,23
-1.0929594,0.55929804,绵茵陈,880
-0.61909324,0.07522696,上段,201
0.21967444,-0.46941525,Commelina,220
0.5703121,0.59041184,军区,313
0.5860392,0.6797575,福州军区,313
0.5582139,-1.126311,加有,291
-1.1678346,0.21452326,横脉,140
-1.2613398,-0.04288358,格状,418
-0.72770375,-0.26729545,清热除烦,56
0.70363575,-0.46289805,芦竹,361
0.7755103,0.70949507,犁头,313
0.7379114,0.70625734,犁头草,313
-0.5630876,-0.5835635,花结,94
0.37764362,-0.36937758,甜地丁,752
-0.1630159,0.40736815,Leonurus,86
-0.28830677,0.46293062,Sweet,86
-1.2928774,0.069202855,叶掌状,194
0.65791184,-0.8145041,显著效果,541
0.6953279,-1.1550558,箭毒,429
0.8242637,0.7720724,食医心鉴,3
-0.974653,0.1911344,余条,140
0.8214887,0.62830657,膀胱水,229
-1.1282194,0.12965086,成果,12
-0.36185092,0.49787033,Desmodium,32
0.6812991,0.5577296,60g,176
-0.34223375,0.43857864,Duch,433
-0.82183194,-0.20693374,舒肝理气,853
0.7970834,0.52057534,核桃肉,406
0.20665771,-0.9884757,黑色素瘤,1
0.3962098,-1.03689,P388,1
-0.4067187,0.57076716,黑丑,195
0.70282656,-0.16469909,急促,145
0.80627406,0.85466254,葱白汤,382
0.9272759,0.45510805,生猪,266
-1.180648,0.4270632,瓜时,66
-0.31488088,0.09796983,siceraria,433
0.9078615,0.24683642,后手,105
0.6902246,0.77368116,伏热,34
0.5447133,-0.5811286,ecdysterone,1
0.41480798,-0.36746487,saponin,361
0.23040585,0.51768833,地桃花,817
0.19427708,0.5228427,桃花,817
0.6512024,0.53728324,焦山,122
0.8105565,0.82603437,左边,132
0.6880321,0.6969152,老幼,3
0.39810106,0.12631069,声哑,233
0.59816426,-0.9848788,制发,541
-1.1267878,0.07099624,观赏用,38
-1.2852538,0.043884512,子集,65
-0.7095203,-0.21063218,温脾止泻,897
-0.1773297,-0.38002524,暖肾,853
0.65767956,0.8626513,缩砂仁,803
-0.81912196,0.40560925,轻浮,822
-0.66367644,-0.23184493,补脾止泻,897
0.54158837,-0.25880477,痞胀,354
0.51419777,-1.0690987,排空,541
0.21356645,-0.8838262,黄癣,61
0.6339749,0.56055397,万氏家抄方,23
0.5996814,-0.9656013,喂食,1
0.7284183,0.79742485,350,229
0.6896414,0.85353005,心细,803
0.7376018,0.25945887,虚秘,378
0.7228504,0.55127436,松子,378
0.7047181,0.5777365,松子仁,803
0.6680385,0.86710984,汤液本草,382
0.76405364,0.7788262,右边,132
-0.3130663,0.07994084,Molina,433
0.66525364,0.6783365,净水,34
-0.50914484,-0.57672215,长排,94
-1.2466516,-0.04676373,8cm,418
0.7101705,-0.29522917,饮痰,354
0.76148736,0.67451763,推气散,229
-1.1205919,-0.010090958,两对,262
0.4051699,-0.51186174,阴虚盗汗,109
0.74051696,0.51686746,大麻子,378
-1.2679629,0.19070128,毛刺,38
-1.307731,0.107960284,数十粒,68
-0.31379557,0.55106235,心黄,102
-0.33036157,0.20192026,Standl,433
-0.40240392,-0.14597446,截断,267
-0.62345666,-0.0044895895,断去,267
0.56077355,-0.8690897,意义,1
0.737859,0.42659682,梨汁,97
0.47371823,-0.8682597,HBsAg,541
0.46961567,-0.7845553,唾液腺,541
0.39858997,-0.22991166,眉棱,354
0.4134824,-0.17033465,眉棱骨,354
-0.94596773,0.08280982,单身,53
0.7503152,0.9289245,饭丸,83
0.6814691,-0.8901372,甜橙,543
0.67803365,-0.9070864,福橘,543
0.6776275,0.80120397,炎黄,202
-1.1666998,0.17507274,栽培植物,38
0.4950001,0.37259144,精冷,741
-1.2517707,0.07437104,白胡椒,65
0.7424535,0.4093778,吐清水,344
0.7597336,0.6036394,柿钱,229
0.7627009,0.68844956,汉防己,3
0.5923561,0.38542193,劳烦,97
0.876867,-0.62823623,苦寒,180
-0.6112719,0.29132125,Luffa,712
-0.3838095,0.4124717,cylindrica,712
-1.1481547,0.25693768,拍打,65
-1.1590567,0.08950158,打去,65
0.78260136,0.62676793,橘络,23
0.6209376,0.56332356,常见病,122
0.72098464,0.048427284,水冷,698
-0.54380983,0.14936858,aurantium,62
-0.5605552,-0.38527146,和胃止痛,853
0.81034493,0.07189682,抗癌药,698
-1.2695557,-0.12917402,剥开,417
-0.24158779,0.26233664,Ziziphus,62
0.5470131,-0.82654965,鸦片,134
0.7098109,-0.40222237,运动员,227
0.7657741,-0.35538536,动员,227
0.7054534,0.74864227,胡桃肉,89
-0.5044624,0.28967,Vitex,62
-0.49989524,0.3289404,trifoliaL,62
-0.8253611,-0.1560116,清利头目,241
0.48900285,-0.3877758,体衰,263
-0.2793844,0.25050673,jujuba,62
-0.10220845,0.44863492,trifoliata,883
0.9313098,-0.47396743,郁火,180
0.18875553,-0.31348956,Torreya,220
-0.5713318,0.05788961,grandis,400
-0.97321194,0.13576797,红壤,77
-0.3394671,0.3749227,franchetii,712
0.51625454,0.81758624,1953,122
0.5873398,-0.738162,刺蒺藜,361
0.9004436,0.5892506,寿世保元,229
-1.1389585,0.04772432,浆汁,38
0.5751605,-0.28805053,含氰苷,263
0.45950004,0.78538436,三度,622
-1.4430488,-0.15018675,圆珠,68
0.76741827,-0.008900695,喉头,723
-1.0981443,0.03851577,菲律宾,38
0.5519934,-1.0368682,胃肠功能,429
0.8730964,0.05098852,不升,57
-0.34697735,0.042488646,续筋接骨,844
-0.34461772,0.46916434,Cirsium,712
-0.87223977,-0.1243128,祛瘀消肿,91
0.8427502,0.24656549,气息,698
-0.4365282,-0.6871045,显现,800
-0.383475,0.2624825,Chenopodium,712
0.6912356,0.6503003,儿风,122
-0.4857304,0.26422003,Hu,62
-1.2657695,0.14523704,9cm,189
-0.032228127,0.49364656,黑心,304
0.19333977,-0.1504647,天名精,752
0.52103394,0.702496,上临,405
0.6558694,0.7340384,坐浴,405
0.65535444,-0.8024209,恶性肿瘤,369
0.80063206,0.78805333,骈比,3
-1.2305348,0.0033818,原野,38
-0.43940568,0.20968498,Vent,62
0.51058644,-0.80955523,methyl,29
0.49890658,-0.8282706,dihydroxy,29
-0.363746,0.31652185,Cucumis,7
-0.41178396,0.29438174,melo,7
-0.27399495,-0.076041296,疗伤止痛,853
0.5984468,0.020282287,胸膜炎,137
0.787014,0.75184375,枣核,382
-1.3049793,-0.01536268,接合,65
-1.2687759,0.027846446,接合面,65
0.81558806,-0.46658808,欧芹,29
0.47874326,-0.40219852,妄动,145
0.69324535,-0.65390915,干品含,543
-1.1077724,-0.076320186,长卷,68
1.0396403,0.34266758,伤食腹痛,698
0.84475917,0.773532,贵州省,366
0.87636536,0.33319664,不寐,34
0.6827289,-0.15147854,闽南,354
-1.2863632,0.11970462,裂痕,417
0.7232388,0.5154093,一二十,229
-0.98525876,-0.012627192,以北,38
0.53527516,0.24925785,昏暗,741
0.47004956,-1.0420738,槐豆,75
0.7214971,-0.021830563,唇口,180
0.78932184,0.7210369,调上,382
0.42158276,-0.61891454,大力王,148
0.40582457,-0.5174038,aurantiamide,29
0.48913187,-0.6867092,benzoate,29
0.5912296,-0.629688,thymol,29
0.4018296,-1.0258081,palmitic,29
-0.47545964,0.25727937,Sesamum,32
0.86221427,0.7857881,发为,3
0.81842554,0.8847596,医灯续焰,229
-0.44020155,0.30427215,radiata,712
0.7152976,-0.734144,食物中毒,263
-1.3425518,-0.24194193,不外,653
0.27614394,0.7651058,葱子,34
-1.3094058,-0.09076199,起先,287
0.42897466,-0.2399616,阳毒,354
0.60975844,0.785696,绢帛,132
0.810729,0.7858386,内损,132
0.46185374,0.057076536,伤中,354
0.6218327,-0.8934662,磷酰,541
0.82587516,-0.42426267,青阳,106
0.8506391,-0.4993866,青阳参,1
0.8916603,-0.59301186,黄毒,543
0.70594984,-1.0863633,电击,270
0.6673548,-0.7731651,阵挛性,541
0.56841165,-0.9721359,大脑皮质,138
0.43934909,-0.90245724,ECoG,138
0.5233696,-0.81689,环磷酰胺,541
0.60048634,0.5044105,彝药志,122
0.855232,0.63160133,分清,229
-0.3219026,0.44474557,Desv,86
-0.37376064,0.40810165,Spring,86
-1.3093479,-0.1293867,反转,653
-1.1432341,0.15512288,陡坡,183
-1.1663378,0.39165118,竹节状,48
0.5199757,-0.198149,脾胃湿热,133
0.45638055,-0.77174103,滴定,134
0.4494474,-0.8093167,滴定法,134
-1.2016348,-0.1587666,直条,38
-0.65541023,-0.59756285,星形,695
-1.2002904,0.041791942,转为,418
-1.4173274,0.31698084,叶落,12
-0.11868097,0.37360144,Max,7
0.8752801,-0.118443206,更年期,741
0.89365727,-0.0795033,年期,741
0.7538759,0.06751564,黄花远志,106
0.7884489,0.91232306,方剂学,382
-1.0903174,0.20652084,欧洲,38
-0.84528,-0.31288514,辛烈,9
0.63832927,-1.0274049,睾酮,75
0.5843101,-1.041961,磷酸酶,541
0.72048753,0.21537909,灼痛,698
0.8178484,0.61662686,患上,34
0.577849,0.62255144,三子,34
-0.8503157,0.4625182,宿根,257
0.82933986,-0.18276265,当心,180
0.5967024,-0.33461037,肿疡,363
0.8399787,-0.4512204,肉桂酸,213
-0.47135884,0.6236856,indicaL,86
0.434044,-0.8654002,测定法,134
0.76454633,0.63544667,分清饮,229
0.61572164,-1.0924134,HDL,349
0.5732061,0.56096286,添酒,34
1.0215349,-0.6661853,马桑内酯,361
0.77454686,-0.9725337,延脑,61
-0.12822117,0.29151285,明者,659
-0.94638824,-0.1225373,电性,301
0.75759953,0.25401416,脚弱,698
0.68950236,0.20492394,牛乳,406
0.8078395,0.8034595,绝不,803
0.80395764,0.064880155,衰微,180
-0.41137347,0.27961555,Caesalpinia,62
0.78080934,0.78358763,怀山药,3
-1.1263978,0.018875454,胚芽,9
0.73648685,0.7910922,木花,846
0.9672203,0.2839089,压头,105
-0.0044283564,0.5740221,白点,195
-0.5424076,0.3016723,Solanum,86
0.79447883,0.16976038,茶水,145
0.6357935,0.10224515,虾蟆,698
0.86331415,0.5854888,老鸦,266
0.90113014,0.4455287,骷髅,122
0.8631818,0.4060093,地骷髅,122
0.5687296,0.613088,金砂,202
0.6157455,0.5212215,海金砂,202
0.72668785,0.9910956,新旧,382
0.9661282,0.2175581,风湿腰痛,50
-1.1657368,0.12579313,山山,183
0.7023865,-1.0589106,pH6,75
0.61992717,-0.91868585,体法,75
0.7958434,-0.2024561,医生,137
0.83313584,-0.1762435,指导,145
0.95033467,-0.3582143,局麻,363
-0.35876298,0.40724474,striata,86
0.92524815,-0.67346185,各类,363
0.6615298,-0.9413956,白介,75
0.6185923,-0.9717941,白介素,75
0.62902635,-0.8645351,介素,75
-0.37857753,0.4293957,Equisetum,86
-1.3843974,0.15263957,早春,44
-1.3095785,0.24909204,生小枝,12
-0.19943982,0.33297908,不再,659
0.7627793,-0.751778,易发,541
0.69608855,-1.0646833,高高,349
0.88588834,0.29351678,冷痢,698
-0.9370573,0.17394362,捻碎,201
-0.8904089,-0.08096254,涩味,189
0.63006,-0.44660085,报告,541
-1.1864008,0.11632247,广开,189
-1.3887416,0.08718638,裂孔,68
-1.0148675,0.4288776,苔藓,77
0.76967984,0.37055233,松萝,105
0.43896696,-0.88397974,TBH2,35
0.7214369,-1.0137486,心心,35
0.67155355,0.7888271,酸辣,23
0.8497538,-0.70042014,柳杉,134
-0.9888046,-0.061148692,香辣,68
0.44514063,-0.43928978,芳香油,29
0.3423199,-0.7535495,极微,148
0.41518593,-0.6091899,生产,29
0.52276784,-0.57362294,价值,1
0.23728523,-0.47909385,干重,300
-0.7019179,-0.3096801,月底,164
0.5884527,-0.66768974,工业,331
-1.0817603,0.17842138,林荫,183
-0.98299086,0.40869412,四角,140
0.8603546,0.7449802,清酒,229
0.9245665,0.025138753,结代,57
0.7574518,0.7383407,新疗法,426
-0.25162685,0.29053357,Lindera,62
0.7737693,-0.48696727,77,108
0.65838283,0.66128033,一二次,622
-1.0144093,0.4282852,稍倾,140
0.78085536,0.32972628,兔耳风,723
0.82683176,0.32223395,耳风,723
-0.8496354,-0.13328299,含盐,167
-1.1267412,0.004735684,层呈,243
-0.20630343,-0.058123995,调和诸药,130
0.59579194,-0.033832427,主药,192
0.8445127,0.39206722,气不足,34
0.8452496,-0.43184957,烈性,263
0.70680517,0.424946,满腹,34
0.88285995,-0.13537581,甘草酸,180
0.88680774,-0.59589356,甘草黄,134
0.7926377,-0.7848439,并发症,541
-0.052189823,-0.12120974,健脾益气,16
0.76048553,-0.9750552,明显改善,138
0.56081516,-1.0332109,LDL,349
0.3750426,0.36344025,急火,122
0.51174283,0.6563146,信息,378
0.5439731,0.5932311,展示,378
-0.52293044,0.33916935,网络,659
-0.26310357,0.610488,Alocasia,7
-0.3684778,0.64705557,长者,574
0.5792004,-0.018394288,痧气,354
0.7564112,0.506116,瘴疟,179
0.37069976,0.39831898,芋根,122
0.35055083,-0.4717905,10000,607
-0.43722743,0.18585941,basilicum,712
0.6749056,0.64346516,头额,122
0.5945472,0.17285974,腰脊,741
-0.44720295,0.27415222,Pueraria,32
-1.1270225,0.13425398,生硬,12
-0.78406125,-0.30511898,解肌退热,241
-0.45534006,-0.33249104,升阳止泻,241
0.6212357,-1.1494104,阻断剂,35
-0.8842458,-0.43829128,油腻感,241
-1.3300567,-0.004715476,弓形,68
-1.0530344,0.31843892,十条,189
-1.0379715,0.36482668,数十条,189
-1.3981879,0.18684837,折合,255
0.42585143,-0.08133671,外感头痛,261
0.5356734,-0.06677018,食胀,261
0.6222788,-0.719771,补体,429
0.8244626,0.7369066,零陵,622
0.8327644,0.7160775,零陵香,382
0.008584079,0.70715445,牙床,182
0.8775461,0.93505883,揩净,382
0.7272617,0.8400587,走马疳,382
-0.514307,0.32923675,Croton,32
0.07536116,-0.43311277,石生,220
-0.3957701,0.3744174,Corydalis,712
-1.1177132,0.17132565,悬崖,183
-1.1334965,0.124730736,陡壁,38
-1.3919904,0.024710422,界限,68
0.8163714,-1.1113425,中枢系统,35
0.55993116,0.65189195,鲮鲤,132
-1.1143998,-0.26719457,脊中,175
-0.3330255,-0.41735527,高岭石,601
-0.39669862,-0.2012745,单斜,601
-0.5991717,-0.41201967,粒度,601
0.77682924,0.8897733,馄饨,622
-0.8577953,0.32851398,着地,140
-0.87421703,-0.17347082,不常,201
0.7138878,0.3620198,荷包草,122
0.8396906,0.77932805,两三,23
-0.45149437,0.35396585,一尾,574
-0.45769203,0.6510872,割开,195
-0.23027842,0.4674533,拭净,195
-0.10543296,0.17944498,草食,574
0.13593349,-0.2963502,硫酸铜,733
0.74789196,0.61799717,毒涎,34
-0.4352984,-0.3071071,天蓝,601
-0.48518363,-0.3030623,天蓝色,601
-0.42007732,0.031061029,铜矿,353
